GAME-ID,Teams
401720918,"['Benedictine (AZ) Redhawks', 'Northern Arizona Lumberjacks']"
401720919,"['Bethesda University Flames', 'Sacramento State Hornets']"
401720920,"['Idaho State Bengals', 'Northern Arizona Lumberjacks']"
401720921,"['Northern Arizona Lumberjacks', 'Montana Grizzlies']"
401720922,"['Northern Arizona Lumberjacks', 'Montana State Bobcats']"
401720923,"['Sacramento State Hornets', 'Northern Arizona Lumberjacks']"
401720924,"['Montana State Bobcats', 'Idaho State Bengals']"
401720925,"['Montana Grizzlies', 'Idaho State Bengals']"
401720926,"['Idaho State Bengals', 'Sacramento State Hornets']"
401720927,"['Montana State Bobcats', 'Montana Grizzlies']"
401720928,"['Sacramento State Hornets', 'Montana State Bobcats']"
401720929,"['Sacramento State Hornets', 'Montana Grizzlies']"
401720930,"['Montana State Bobcats', 'Northern Arizona Lumberjacks']"
401720931,"['Montana Grizzlies', 'Northern Arizona Lumberjacks']"
401720932,"['Idaho State Bengals', 'Montana Grizzlies']"
401720933,"['Idaho State Bengals', 'Montana State Bobcats']"
401720934,"['Northern Arizona Lumberjacks', 'Sacramento State Hornets']"
401720935,"['Montana Grizzlies', 'Montana State Bobcats']"
401720936,"['Sacramento State Hornets', 'Idaho State Bengals']"
401720937,"['Montana Grizzlies', 'Sacramento State Hornets']"
401720938,"['Montana State Bobcats', 'Sacramento State Hornets']"
401720939,"['Northern Arizona Lumberjacks', 'Idaho State Bengals']"
401720941,"['Akron Zips', 'Arkansas State Red Wolves']"
401720942,"['Ohio Wesleyan Battling Bishops', 'Akron Zips']"
401720943,"['Akron Zips', ""Saint Mary's Gaels""]"
401720944,"['Omaha Mavericks', 'Alabama State Hornets']"
401720945,"['Omaha Mavericks', 'Akron Zips']"
401720946,"['Alabama State Hornets', 'Akron Zips']"
401720947,"['Dartmouth Big Green', 'Marist Red Foxes']"
401720948,"['Dartmouth Big Green', 'New Hampshire Wildcats']"
401720949,"['Dartmouth Big Green', 'UIC Flames']"
401720950,"['Dartmouth Big Green', 'UMass Lowell River Hawks']"
401720951,"['Le Moyne Dolphins', 'Dartmouth Big Green']"
401720952,"['Vermont Catamounts', 'Dartmouth Big Green']"
401720953,"['Colby-Sawyer Chargers', 'Dartmouth Big Green']"
401720954,"['Pennsylvania Quakers', 'Dartmouth Big Green']"
401720955,"['Princeton Tigers', 'Dartmouth Big Green']"
401720956,"['Dartmouth Big Green', 'Yale Bulldogs']"
401720957,"['Dartmouth Big Green', 'Brown Bears']"
401720958,"['Dartmouth Big Green', 'Cornell Big Red']"
401720959,"['Dartmouth Big Green', 'Columbia Lions']"
401720960,"['Harvard Crimson', 'Dartmouth Big Green']"
401720961,"['Columbia Lions', 'Dartmouth Big Green']"
401720962,"['Cornell Big Red', 'Dartmouth Big Green']"
401720963,"['Dartmouth Big Green', 'Pennsylvania Quakers']"
401720964,"['Dartmouth Big Green', 'Princeton Tigers']"
401720965,"['Yale Bulldogs', 'Dartmouth Big Green']"
401720966,"['Brown Bears', 'Dartmouth Big Green']"
401720977,"['Chapman Panthers', 'UC Irvine Anteaters']"
401720978,"['UC Irvine Anteaters', 'Loyola Marymount Lions']"
401720979,"['Pepperdine Waves', 'UC Irvine Anteaters']"
401720980,"['UC Irvine Anteaters', 'Towson Tigers']"
401720981,"['UC Irvine Anteaters', 'Oregon State Beavers']"
401720982,"['UC Irvine Anteaters', 'Belmont Bruins']"
401720983,"['UC Irvine Anteaters', 'Duquesne Dukes']"
401720984,"['UC Irvine Anteaters', 'California Baptist Lancers']"
401720987,"['Northern Kentucky Norse', 'Akron Zips']"
401720988,"['SUNY-Brockport Golden Eagles', 'Akron Zips']"
401720989,"['Akron Zips', 'Yale Bulldogs']"
401720990,"['Akron Zips', 'Princeton Tigers']"
401720991,"['Ball State Cardinals', 'Georgia State Panthers']"
401720992,"['Franklin Grizzlies', 'Ball State Cardinals']"
401720993,"['Indiana State Sycamores', 'Ball State Cardinals']"
401720994,"['Detroit Mercy Titans', 'Ball State Cardinals']"
401720995,"['Ball State Cardinals', 'SIU Edwardsville Cougars']"
401720996,"['Ball State Cardinals', 'Bellarmine Knights']"
401720997,"['Evansville Purple Aces', 'Ball State Cardinals']"
401720998,"['Anderson (IN) Ravens', 'Ball State Cardinals']"
401720999,"['Bowling Green Falcons', 'Southern Miss Golden Eagles']"
401721000,"['Davidson Wildcats', 'Bowling Green Falcons']"
401721001,"['Taylor Trojans', 'Bowling Green Falcons']"
401721002,"['Bowling Green Falcons', 'Michigan State Spartans']"
401721003,"['Niagara Purple Eagles', 'Bowling Green Falcons']"
401721004,"['Bowling Green Falcons', 'Bellarmine Knights']"
401721005,"['Morgan State Bears', 'Bowling Green Falcons']"
401721006,"['Bowling Green Falcons', 'Kansas City Roos']"
401721007,"['St. Thomas-Minnesota Tommies', 'Bowling Green Falcons']"
401721008,"['Aquinas Saints', 'Bowling Green Falcons']"
401721009,"['Buffalo Bulls', 'Old Dominion Monarchs']"
401721010,"['Fredonia State Blue Devils', 'Buffalo Bulls']"
401721011,"['Bryant Bulldogs', 'Buffalo Bulls']"
401721012,"['Buffalo Bulls', 'Vermont Catamounts']"
401721013,"['Morgan State Bears', 'Buffalo Bulls']"
401721014,"['North Carolina A&T Aggies', 'Buffalo Bulls']"
401721015,"['Pittsburgh-Bradford Panthers', 'Buffalo Bulls']"
401721016,"['Buffalo Bulls', 'Temple Owls']"
401721017,"['Central Michigan Chippewas', 'South Alabama Jaguars']"
401721018,"['Stony Brook Seawolves', 'Central Michigan Chippewas']"
401721019,"['Eastern Michigan Eagles', 'Texas State Bobcats']"
401721020,"['Siena Heights Saints', 'Eastern Michigan Eagles']"
401721021,"['Eastern Michigan Eagles', 'IU Indianapolis Jaguars']"
401721022,"['Eastern Michigan Eagles', 'Cleveland State Vikings']"
401721023,"['Eastern Michigan Eagles', 'Oakland Golden Grizzlies']"
401721024,"['Detroit Mercy Titans', 'Eastern Michigan Eagles']"
401721025,"['Purdue Fort Wayne Mastodons', 'Eastern Michigan Eagles']"
401721026,"['Wright State Raiders', 'Eastern Michigan Eagles']"
401721027,"['Eastern Michigan Eagles', 'Davidson Wildcats']"
401721028,"['Kent State Golden Flashes', ""Louisiana Ragin' Cajuns""]"
401721029,"['Miami (OH)-Hamilton Harriers', 'Kent State Golden Flashes']"
401721030,"['Niagara Purple Eagles', 'Kent State Golden Flashes']"
401721031,"['Kent State Golden Flashes', 'Cleveland State Vikings']"
401721032,"['Kent State Golden Flashes', 'Towson Tigers']"
401721033,"['UC Irvine Anteaters', 'Kent State Golden Flashes']"
401721034,"['Portland Pilots', 'Kent State Golden Flashes']"
401721035,"['Mercyhurst Lakers', 'Kent State Golden Flashes']"
401721036,"['Kent State Golden Flashes', 'Alabama Crimson Tide']"
401721037,"['Heidelberg Student Princes', 'Kent State Golden Flashes']"
401721041,"['Miami (OH) RedHawks', 'App State Mountaineers']"
401721042,"['Wright State Raiders', 'Miami (OH) RedHawks']"
401721043,"['Maryland Eastern Shore Hawks', 'Miami (OH) RedHawks']"
401721044,"['Air Force Falcons', 'Miami (OH) RedHawks']"
401721045,"['Bethany (WV) Bison', 'Miami (OH) RedHawks']"
401721046,"['Miami (OH) RedHawks', 'Vermont Catamounts']"
401721047,"['Sacred Heart Pioneers', 'Miami (OH) RedHawks']"
401721048,"['Defiance Yellow Jackets', 'Miami (OH) RedHawks']"
401721049,"['Northern Illinois Huskies', 'Georgia Southern Eagles']"
401721050,"['Holy Cross College (IN) Saints', 'Northern Illinois Huskies']"
401721051,"['Monmouth Hawks', 'Northern Illinois Huskies']"
401721052,"['Northern Illinois Huskies', 'Bradley Braves']"
401721053,"['Elon Phoenix', 'Northern Illinois Huskies']"
401721054,"['Northern Illinois Huskies', 'Valparaiso Beacons']"
401721055,"['Northern Illinois Huskies', 'Eastern Illinois Panthers']"
401721056,"['Benedictine University (IL) Eagles', 'Northern Illinois Huskies']"
401721057,"['Northern Illinois Huskies', 'Illinois State Redbirds']"
401721058,"['East-West University Phantoms', 'Northern Illinois Huskies']"
401721059,"['Ohio Bobcats', 'James Madison Dukes']"
401721060,"['Ohio Bobcats', 'Illinois State Redbirds']"
401721061,"['Ohio Bobcats', 'Memphis Tigers']"
401721062,"['Robert Morris Colonials', 'Ohio Bobcats']"
401721063,"['Morehead State Eagles', 'Ohio Bobcats']"
401721064,"['Ohio Bobcats', 'Marshall Thundering Herd']"
401721065,"['Austin Peay Governors', 'Ohio Bobcats']"
401721066,"['Muskingum Fighting Muskies', 'Ohio Bobcats']"
401721067,"['Toledo Rockets', 'Troy Trojans']"
401721068,"['Toledo Rockets', 'Marshall Thundering Herd']"
401721069,"['Wright State Raiders', 'Toledo Rockets']"
401721070,"['Toledo Rockets', 'Detroit Mercy Titans']"
401721071,"['Oakland Golden Grizzlies', 'Toledo Rockets']"
401721072,"['Defiance Yellow Jackets', 'Toledo Rockets']"
401721073,"['Toledo Rockets', 'Youngstown State Penguins']"
401721074,"['Western Michigan Broncos', 'Coastal Carolina Chanticleers']"
401721075,"['Davenport Panthers', 'Western Michigan Broncos']"
401721076,"['SIU Edwardsville Cougars', 'Western Michigan Broncos']"
401721077,"['South Dakota Coyotes', 'Western Michigan Broncos']"
401721078,"['Western Michigan Broncos', 'Youngstown State Penguins']"
401721079,"['Western Michigan Broncos', 'St. Thomas-Minnesota Tommies']"
401721080,"['Western Michigan Broncos', 'North Dakota State Bison']"
401721081,"['Valparaiso Beacons', 'Western Michigan Broncos']"
401721082,"['Western Michigan Broncos', 'Michigan State Spartans']"
401721083,"['Vermont State - Johnson Badgers', 'Central Connecticut Blue Devils']"
401721084,"['Central Connecticut Blue Devils', 'Northeastern Huskies']"
401721085,"['Central Connecticut Blue Devils', 'Sacred Heart Pioneers']"
401721086,"['Binghamton Bearcats', 'Central Connecticut Blue Devils']"
401721087,"['UMass Lowell River Hawks', 'Central Connecticut Blue Devils']"
401721088,"['Central Connecticut Blue Devils', 'Holy Cross Crusaders']"
401721089,"['Central Connecticut Blue Devils', 'Fairfield Stags']"
401721090,"['Quinnipiac Bobcats', 'Central Connecticut Blue Devils']"
401721091,"['Johnson & Wales (RI) Griffins', 'Central Connecticut Blue Devils']"
401721092,"['Central Connecticut Blue Devils', 'St. Francis (PA) Red Flash']"
401721093,"['Central Connecticut Blue Devils', 'Mercyhurst Lakers']"
401721094,"['Wagner Seahawks', 'Central Connecticut Blue Devils']"
401721095,"['Long Island University Sharks', 'Central Connecticut Blue Devils']"
401721096,"['Central Connecticut Blue Devils', 'Fairleigh Dickinson Knights']"
401721097,"['Central Connecticut Blue Devils', 'Le Moyne Dolphins']"
401721098,"['Chicago State Cougars', 'Central Connecticut Blue Devils']"
401721099,"['Central Connecticut Blue Devils', 'Long Island University Sharks']"
401721100,"['Central Connecticut Blue Devils', 'Stonehill Skyhawks']"
401721101,"['Fairleigh Dickinson Knights', 'Central Connecticut Blue Devils']"
401721102,"['Mercyhurst Lakers', 'Central Connecticut Blue Devils']"
401721103,"['St. Francis (PA) Red Flash', 'Central Connecticut Blue Devils']"
401721104,"['Central Connecticut Blue Devils', 'Chicago State Cougars']"
401721105,"['Stonehill Skyhawks', 'Central Connecticut Blue Devils']"
401721106,"['Le Moyne Dolphins', 'Central Connecticut Blue Devils']"
401721107,"['Central Connecticut Blue Devils', 'Wagner Seahawks']"
401721108,"['Youngstown State Penguins', 'Chicago State Cougars']"
401721109,"['Chicago State Cougars', 'San Francisco Dons']"
401721110,"['Eastern Kentucky Colonels', 'Chicago State Cougars']"
401721111,"['Chicago State Cougars', 'Indiana State Sycamores']"
401721112,"['Chicago State Cougars', 'St. Thomas-Minnesota Tommies']"
401721113,"['Chicago State Cougars', 'Mercer Bears']"
401721114,"['Chicago State Cougars', 'Grand Canyon Lopes']"
401721115,"['Chicago State Cougars', 'Cal State Northridge Matadors']"
401721116,"['Chicago State Cougars', 'Wagner Seahawks']"
401721117,"['Chicago State Cougars', 'Long Island University Sharks']"
401721118,"['Stonehill Skyhawks', 'Chicago State Cougars']"
401721119,"['Le Moyne Dolphins', 'Chicago State Cougars']"
401721120,"['Fairleigh Dickinson Knights', 'Chicago State Cougars']"
401721121,"['Chicago State Cougars', 'Stonehill Skyhawks']"
401721122,"['Long Island University Sharks', 'Chicago State Cougars']"
401721123,"['Mercyhurst Lakers', 'Chicago State Cougars']"
401721124,"['St. Francis (PA) Red Flash', 'Chicago State Cougars']"
401721125,"['Chicago State Cougars', 'Fairleigh Dickinson Knights']"
401721126,"['Chicago State Cougars', 'Le Moyne Dolphins']"
401721127,"['Wagner Seahawks', 'Chicago State Cougars']"
401721128,"['Chicago State Cougars', 'Mercyhurst Lakers']"
401721129,"['Chicago State Cougars', 'St. Francis (PA) Red Flash']"
401721132,"['Purchase Panthers', 'Fairleigh Dickinson Knights']"
401721133,"['Manhattan Jaspers', 'Fairleigh Dickinson Knights']"
401721134,"['Fairleigh Dickinson Knights', 'Army Black Knights']"
401721135,"['Vermont State - Randolph Knights', 'Fairleigh Dickinson Knights']"
401721136,"[""Saint Peter's Peacocks"", 'Fairleigh Dickinson Knights']"
401721137,"['Fairleigh Dickinson Knights', 'Fairfield Stags']"
401721138,"['Lehman College Bridges', 'Fairleigh Dickinson Knights']"
401721139,"['Fairleigh Dickinson Knights', 'Wagner Seahawks']"
401721140,"['Fairleigh Dickinson Knights', 'Le Moyne Dolphins']"
401721141,"['St. Francis (PA) Red Flash', 'Fairleigh Dickinson Knights']"
401721142,"['Fairleigh Dickinson Knights', 'Stonehill Skyhawks']"
401721143,"['Le Moyne Dolphins', 'Fairleigh Dickinson Knights']"
401721144,"['Mercyhurst Lakers', 'Fairleigh Dickinson Knights']"
401721145,"['Wagner Seahawks', 'Fairleigh Dickinson Knights']"
401721146,"['Fairleigh Dickinson Knights', 'Long Island University Sharks']"
401721147,"['Fairleigh Dickinson Knights', 'Mercyhurst Lakers']"
401721148,"['Fairleigh Dickinson Knights', 'St. Francis (PA) Red Flash']"
401721149,"['Stonehill Skyhawks', 'Fairleigh Dickinson Knights']"
401721150,"['Long Island University Sharks', 'Fairleigh Dickinson Knights']"
401721151,"['Cal State Northridge Matadors', 'Le Moyne Dolphins']"
401721152,"['SUNY Poly Wildcats', 'Le Moyne Dolphins']"
401721153,"['UT Martin Skyhawks', 'Le Moyne Dolphins']"
401721154,"['Le Moyne Dolphins', 'UT Rio Grande Valley Vaqueros']"
401721155,"['Le Moyne Dolphins', 'Manhattan Jaspers']"
401721156,"['Army Black Knights', 'Le Moyne Dolphins']"
401721157,"['Binghamton Bearcats', 'Le Moyne Dolphins']"
401721158,"['SUNY Delhi Broncos', 'Le Moyne Dolphins']"
401721159,"['Le Moyne Dolphins', 'Niagara Purple Eagles']"
401721160,"['Le Moyne Dolphins', 'Long Island University Sharks']"
401721161,"['Mercyhurst Lakers', 'Le Moyne Dolphins']"
401721162,"['Stonehill Skyhawks', 'Le Moyne Dolphins']"
401721163,"['Le Moyne Dolphins', 'Wagner Seahawks']"
401721164,"['Le Moyne Dolphins', 'St. Francis (PA) Red Flash']"
401721165,"['Le Moyne Dolphins', 'Mercyhurst Lakers']"
401721166,"['Wagner Seahawks', 'Le Moyne Dolphins']"
401721167,"['St. Francis (PA) Red Flash', 'Le Moyne Dolphins']"
401721168,"['Long Island University Sharks', 'Le Moyne Dolphins']"
401721169,"['Le Moyne Dolphins', 'Stonehill Skyhawks']"
401721170,"['Mercyhurst Lakers', 'Morgan State Bears']"
401721171,"['Houghton Highlanders', 'Mercyhurst Lakers']"
401721172,"['Mercyhurst Lakers', 'Columbia Lions']"
401721173,"['Mount Aloysius Mounties', 'Mercyhurst Lakers']"
401721174,"['Mercyhurst Lakers', 'Air Force Falcons']"
401721175,"['Mercyhurst Lakers', 'San Francisco Dons']"
401721176,"['Lafayette Leopards', 'Mercyhurst Lakers']"
401721177,"['Penn State-Altoona Nittany Lions', 'Mercyhurst Lakers']"
401721178,"['Mercyhurst Lakers', 'Binghamton Bearcats']"
401721179,"['Stonehill Skyhawks', 'Mercyhurst Lakers']"
401721180,"['Mercyhurst Lakers', 'St. Francis (PA) Red Flash']"
401721181,"['Mercyhurst Lakers', 'Wagner Seahawks']"
401721182,"['Mercyhurst Lakers', 'Long Island University Sharks']"
401721183,"['Wagner Seahawks', 'Mercyhurst Lakers']"
401721184,"['Long Island University Sharks', 'Mercyhurst Lakers']"
401721185,"['St. Francis (PA) Red Flash', 'Mercyhurst Lakers']"
401721186,"['Mercyhurst Lakers', 'Stonehill Skyhawks']"
401721207,"['Champion Christian Tigers', 'UT Rio Grande Valley Vaqueros']"
401721208,"['Stephen F. Austin Lumberjacks', 'UT Rio Grande Valley Vaqueros']"
401721209,"['Northern New Mexico Eagles', 'UT Rio Grande Valley Vaqueros']"
401721210,"['Southern Utah Thunderbirds', 'UT Rio Grande Valley Vaqueros']"
401721211,"['College Of Biblical Studies Ambassadors', 'UT Rio Grande Valley Vaqueros']"
401721212,"['Dallas Christian Crusaders', 'UT Rio Grande Valley Vaqueros']"
401721213,"['East Texas A&M Lions', 'UT Rio Grande Valley Vaqueros']"
401721214,"['Nicholls Colonels', 'UT Rio Grande Valley Vaqueros']"
401721215,"['UT Rio Grande Valley Vaqueros', 'Northwestern State Demons']"
401721216,"['UT Rio Grande Valley Vaqueros', 'Stephen F. Austin Lumberjacks']"
401721217,"['UT Rio Grande Valley Vaqueros', 'Nicholls Colonels']"
401721226,"['Oakwood Ambassadors', 'Alabama A&M Bulldogs']"
401721227,"['Fisk Bulldogs', 'Alabama A&M Bulldogs']"
401721228,"['Alabama A&M Bulldogs', 'Tennessee State Tigers']"
401721229,"['South Carolina State Bulldogs', 'Alabama A&M Bulldogs']"
401721230,"['Coastal Carolina Chanticleers', 'Alabama A&M Bulldogs']"
401721231,"['IU Indianapolis Jaguars', 'Alabama A&M Bulldogs']"
401721232,"['Alabama A&M Bulldogs', 'Chattanooga Mocs']"
401721233,"['Alabama A&M Bulldogs', 'UAB Blazers']"
401721234,"['Samford Bulldogs', 'Alabama A&M Bulldogs']"
401721235,"['Arkansas-Pine Bluff Golden Lions', 'Alabama A&M Bulldogs']"
401721236,"['Mississippi Valley State Delta Devils', 'Alabama A&M Bulldogs']"
401721237,"['Alabama A&M Bulldogs', 'Alcorn State Braves']"
401721238,"['Alabama A&M Bulldogs', 'Jackson State Tigers']"
401721239,"['Alabama State Hornets', 'Alabama A&M Bulldogs']"
401721240,"['Texas Southern Tigers', 'Alabama A&M Bulldogs']"
401721241,"['Prairie View A&M Panthers', 'Alabama A&M Bulldogs']"
401721242,"['Alabama A&M Bulldogs', 'Florida A&M Rattlers']"
401721243,"['Alabama A&M Bulldogs', 'Bethune-Cookman Wildcats']"
401721244,"['Southern Jaguars', 'Alabama A&M Bulldogs']"
401721245,"['Grambling Tigers', 'Alabama A&M Bulldogs']"
401721246,"['Alabama A&M Bulldogs', 'Mississippi Valley State Delta Devils']"
401721247,"['Alabama A&M Bulldogs', 'Arkansas-Pine Bluff Golden Lions']"
401721248,"['Bethune-Cookman Wildcats', 'Alabama A&M Bulldogs']"
401721249,"['Florida A&M Rattlers', 'Alabama A&M Bulldogs']"
401721250,"['Alabama A&M Bulldogs', 'Alabama State Hornets']"
401721251,"['Alabama A&M Bulldogs', 'Grambling Tigers']"
401721277,"['Alcorn State Braves', 'Utah State Aggies']"
401721278,"['Alcorn State Braves', 'Xavier (LA) Gold Rush']"
401721279,"['Alcorn State Braves', 'Tulane Green Wave']"
401721281,"['Alcorn State Braves', 'UC Riverside Highlanders']"
401721282,"['Alcorn State Braves', 'South Alabama Jaguars']"
401721283,"['Alcorn State Braves', 'Wichita State Shockers']"
401721284,"['Alcorn State Braves', 'Oklahoma Sooners']"
401721285,"['Alcorn State Braves', 'Rice Owls']"
401721286,"['Alcorn State Braves', 'UAB Blazers']"
401721287,"['Jackson State Tigers', 'Alcorn State Braves']"
401721288,"['Alabama State Hornets', 'Alcorn State Braves']"
401721289,"['Alcorn State Braves', 'Texas Southern Tigers']"
401721290,"['Alcorn State Braves', 'Prairie View A&M Panthers']"
401721291,"['Florida A&M Rattlers', 'Alcorn State Braves']"
401721292,"['Bethune-Cookman Wildcats', 'Alcorn State Braves']"
401721293,"['Alcorn State Braves', 'Southern Jaguars']"
401721294,"['Alcorn State Braves', 'Grambling Tigers']"
401721295,"['Arkansas-Pine Bluff Golden Lions', 'Alcorn State Braves']"
401721296,"['Mississippi Valley State Delta Devils', 'Alcorn State Braves']"
401721297,"['Alcorn State Braves', 'Bethune-Cookman Wildcats']"
401721298,"['Alcorn State Braves', 'Florida A&M Rattlers']"
401721299,"['Alcorn State Braves', 'Jackson State Tigers']"
401721300,"['Prairie View A&M Panthers', 'Alcorn State Braves']"
401721301,"['Texas Southern Tigers', 'Alcorn State Braves']"
401721302,"['Alcorn State Braves', 'Mississippi Valley State Delta Devils']"
401721304,"['Northwestern Wildcats', 'Iowa Hawkeyes']"
401721305,"['Washington Huskies', 'UCLA Bruins']"
401721306,"['Michigan Wolverines', 'Wisconsin Badgers']"
401721307,"['Ohio State Buckeyes', 'Maryland Terrapins']"
401721308,"['Michigan State Spartans', 'Minnesota Golden Gophers']"
401721309,"['Oregon Ducks', 'USC Trojans']"
401721310,"['Purdue Boilermakers', 'Penn State Nittany Lions']"
401721311,"['Illinois Fighting Illini', 'Northwestern Wildcats']"
401721312,"['Iowa Hawkeyes', 'Michigan Wolverines']"
401721313,"['Nebraska Cornhuskers', 'Michigan State Spartans']"
401721314,"['Rutgers Scarlet Knights', 'Ohio State Buckeyes']"
401721315,"['USC Trojans', 'Washington Huskies']"
401721316,"['Maryland Terrapins', 'Purdue Boilermakers']"
401721317,"['UCLA Bruins', 'Oregon Ducks']"
401721318,"['Minnesota Golden Gophers', 'Indiana Hoosiers']"
401721319,"['Wisconsin Badgers', 'Illinois Fighting Illini']"
401721320,"['Penn State Nittany Lions', 'Rutgers Scarlet Knights']"
401721321,"['Indiana Hoosiers', 'Nebraska Cornhuskers']"
401721322,"['Rutgers Scarlet Knights', 'Indiana Hoosiers']"
401721323,"['Purdue Boilermakers', 'Minnesota Golden Gophers']"
401721324,"['Illinois Fighting Illini', 'Oregon Ducks']"
401721325,"['Northwestern Wildcats', 'Penn State Nittany Lions']"
401721326,"['Maryland Terrapins', 'Washington Huskies']"
401721327,"['Michigan State Spartans', 'Ohio State Buckeyes']"
401721328,"['Iowa Hawkeyes', 'Wisconsin Badgers']"
401721329,"['UCLA Bruins', 'Nebraska Cornhuskers']"
401721330,"['Michigan Wolverines', 'USC Trojans']"
401721331,"['Maryland Terrapins', 'Oregon Ducks']"
401721332,"['Indiana Hoosiers', 'Penn State Nittany Lions']"
401721333,"['Northwestern Wildcats', 'Purdue Boilermakers']"
401721334,"['Illinois Fighting Illini', 'Washington Huskies']"
401721335,"['Ohio State Buckeyes', 'Minnesota Golden Gophers']"
401721336,"['Wisconsin Badgers', 'Rutgers Scarlet Knights']"
401721337,"['Nebraska Cornhuskers', 'Iowa Hawkeyes']"
401721338,"['Michigan Wolverines', 'UCLA Bruins']"
401721339,"['Penn State Nittany Lions', 'Illinois Fighting Illini']"
401721340,"['USC Trojans', 'Indiana Hoosiers']"
401721341,"['Washington Huskies', 'Michigan State Spartans']"
401721342,"['Oregon Ducks', 'Ohio State Buckeyes']"
401721343,"['Purdue Boilermakers', 'Rutgers Scarlet Knights']"
401721344,"['UCLA Bruins', 'Maryland Terrapins']"
401721345,"['Minnesota Golden Gophers', 'Wisconsin Badgers']"
401721346,"['USC Trojans', 'Illinois Fighting Illini']"
401721347,"['Indiana Hoosiers', 'Iowa Hawkeyes']"
401721348,"['Michigan State Spartans', 'Northwestern Wildcats']"
401721349,"['Washington Huskies', 'Michigan Wolverines']"
401721350,"['Oregon Ducks', 'Penn State Nittany Lions']"
401721351,"['Nebraska Cornhuskers', 'Purdue Boilermakers']"
401721352,"['Minnesota Golden Gophers', 'Maryland Terrapins']"
401721353,"['UCLA Bruins', 'Rutgers Scarlet Knights']"
401721354,"['Illinois Fighting Illini', 'Indiana Hoosiers']"
401721355,"['Iowa Hawkeyes', 'USC Trojans']"
401721356,"['Ohio State Buckeyes', 'Wisconsin Badgers']"
401721357,"['Penn State Nittany Lions', 'Michigan State Spartans']"
401721358,"['Purdue Boilermakers', 'Washington Huskies']"
401721359,"['Michigan Wolverines', 'Minnesota Golden Gophers']"
401721360,"['Rutgers Scarlet Knights', 'Nebraska Cornhuskers']"
401721361,"['Maryland Terrapins', 'Northwestern Wildcats']"
401721362,"['Indiana Hoosiers', 'Ohio State Buckeyes']"
401721363,"['Iowa Hawkeyes', 'UCLA Bruins']"
401721364,"['Purdue Boilermakers', 'Oregon Ducks']"
401721365,"['Wisconsin Badgers', 'USC Trojans']"
401721366,"['Nebraska Cornhuskers', 'Maryland Terrapins']"
401721367,"['Northwestern Wildcats', 'Michigan Wolverines']"
401721368,"['Illinois Fighting Illini', 'Michigan State Spartans']"
401721369,"['Rutgers Scarlet Knights', 'Penn State Nittany Lions']"
401721370,"['Minnesota Golden Gophers', 'Iowa Hawkeyes']"
401721371,"['Washington Huskies', 'Oregon Ducks']"
401721372,"['Ohio State Buckeyes', 'Purdue Boilermakers']"
401721373,"['Wisconsin Badgers', 'UCLA Bruins']"
401721374,"['USC Trojans', 'Nebraska Cornhuskers']"
401721375,"['Indiana Hoosiers', 'Northwestern Wildcats']"
401721376,"['Maryland Terrapins', 'Illinois Fighting Illini']"
401721377,"['Penn State Nittany Lions', 'Iowa Hawkeyes']"
401721378,"['Michigan Wolverines', 'Purdue Boilermakers']"
401721379,"['UCLA Bruins', 'Washington Huskies']"
401721380,"['Oregon Ducks', 'Minnesota Golden Gophers']"
401721381,"['Michigan State Spartans', 'Rutgers Scarlet Knights']"
401721382,"['Northwestern Wildcats', 'Illinois Fighting Illini']"
401721383,"['Maryland Terrapins', 'Indiana Hoosiers']"
401721384,"['Nebraska Cornhuskers', 'Wisconsin Badgers']"
401721385,"['Penn State Nittany Lions', 'Michigan Wolverines']"
401721386,"['Iowa Hawkeyes', 'Ohio State Buckeyes']"
401721387,"['UCLA Bruins', 'USC Trojans']"
401721388,"['Minnesota Golden Gophers', 'Michigan State Spartans']"
401721389,"['Wisconsin Badgers', 'Maryland Terrapins']"
401721390,"['Rutgers Scarlet Knights', 'Northwestern Wildcats']"
401721391,"['Illinois Fighting Illini', 'Nebraska Cornhuskers']"
401721392,"['Ohio State Buckeyes', 'Penn State Nittany Lions']"
401721393,"['Oregon Ducks', 'UCLA Bruins']"
401721394,"['Indiana Hoosiers', 'Purdue Boilermakers']"
401721395,"['Washington Huskies', 'Minnesota Golden Gophers']"
401721396,"['Wisconsin Badgers', 'Northwestern Wildcats']"
401721397,"['Michigan Wolverines', 'Rutgers Scarlet Knights']"
401721398,"['Michigan State Spartans', 'USC Trojans']"
401721399,"['Ohio State Buckeyes', 'Illinois Fighting Illini']"
401721400,"['Nebraska Cornhuskers', 'Oregon Ducks']"
401721401,"['Purdue Boilermakers', 'Iowa Hawkeyes']"
401721402,"['USC Trojans', 'Northwestern Wildcats']"
401721403,"['Minnesota Golden Gophers', 'Penn State Nittany Lions']"
401721404,"['Michigan State Spartans', 'UCLA Bruins']"
401721405,"['Indiana Hoosiers', 'Wisconsin Badgers']"
401721406,"['Oregon Ducks', 'Michigan Wolverines']"
401721407,"['Illinois Fighting Illini', 'Rutgers Scarlet Knights']"
401721408,"['Nebraska Cornhuskers', 'Washington Huskies']"
401721409,"['Maryland Terrapins', 'Ohio State Buckeyes']"
401721410,"['USC Trojans', 'Purdue Boilermakers']"
401721411,"['Michigan Wolverines', 'Indiana Hoosiers']"
401721412,"['Wisconsin Badgers', 'Iowa Hawkeyes']"
